,Data,valore_mean,valore_std
127,2020-05-07,312.5396707459207,36.64440536606335
128,2020-05-08,283.5043191179348,22.23292603010379
129,2020-05-09,306.9068108974359,41.156514741155455
130,2020-05-10,302.18256604506604,37.35234204807281
131,2020-05-11,255.18186268096983,24.24954788227392
132,2020-05-12,298.90808774558775,36.3930900314006
133,2020-05-13,318.6433531746032,41.02573875135187
134,2020-05-14,303.117922008547,31.386009764480516
135,2020-05-15,323.4080072705073,49.925600640984605
136,2020-05-16,314.6269045606194,31.48788635042126
137,2020-05-17,316.5280753968254,40.18585305752508
138,2020-05-18,310.6459325396826,35.898867053905306
139,2020-05-19,306.3017771531069,57.597028604707006
140,2020-05-20,345.4967164095685,44.99046235629664
141,2020-05-21,336.8040071040071,143.23037966999087
142,2020-05-22,325.7919647351865,402.98745676534844
143,2020-05-23,327.784294264763,144.54021387924382
144,2020-05-24,378.6334138084138,120.37096395676862
145,2020-05-25,385.91517857142856,111.16071831873342
146,2020-05-26,333.4089306526807,73.52383508638789
147,2020-05-27,340.3064302884615,50.95317862305824
148,2020-05-28,320.6019966144966,72.21689369160873
149,2020-05-29,319.73528252850434,85.6656649248716
150,2020-05-30,346.59762945387945,40.131706568644276
151,2020-05-31,346.43888949592076,26.93123918588682
152,2020-06-01,343.5274943268781,34.41948370482382
153,2020-06-02,337.7480781371406,39.53933169928396
154,2020-06-03,338.2098029574592,29.176375741606307
155,2020-06-04,325.8439621336148,29.062407957617875
156,2020-06-05,345.2211805555556,38.38137459340259
157,2020-06-06,319.58440379065377,39.99711545056047
158,2020-06-07,350.84626548138874,43.803762781668254
159,2020-06-08,318.6268308080808,32.67680405152673
160,2020-06-09,345.75348054723054,30.164662270224678
161,2020-06-10,326.92817044067044,39.54959514252792
162,2020-06-11,326.46557506460675,25.764249406072306
163,2020-06-12,326.3591846822269,33.086660684791205
164,2020-06-13,353.67109375,19.268708268391247
165,2020-06-14,327.38173714275337,29.34599529659894
166,2020-06-15,315.3593524531025,31.35507777457419
167,2020-06-16,350.33524305555557,29.8765146957738
168,2020-06-17,346.2865327063391,29.973691805370397
169,2020-06-18,348.8322294880394,14.146133834489188
170,2020-06-19,342.8101419413919,22.408922100812276
171,2020-06-20,344.474054227023,15.844950540006243
172,2020-06-21,346.2512911567599,20.512772470402734
173,2020-06-22,347.96505135489514,39.841240429354215
174,2020-06-23,341.0875358148796,18.78831201844047
175,2020-06-24,327.70986305361305,20.307486047955965
176,2020-06-25,349.39509795759795,25.49972598553929
177,2020-06-26,340.5256340881341,23.597175053843266
178,2020-06-27,335.5456654456654,42.30152529255562
179,2020-06-28,334.17854506604505,24.752890450328
180,2020-06-29,336.66957447103727,37.46652095583208
181,2020-06-30,336.68934884559883,30.79807248758607
182,2020-07-01,344.14578130203125,26.90311558099086
183,2020-07-02,330.3212253024753,15.298993150190547
184,2020-07-03,339.000040931291,22.47803147697044
185,2020-07-04,338.3206265956266,18.32267470909437
186,2020-07-05,334.64835069444445,14.739579229531849
187,2020-07-06,324.9542318792319,17.681764312841974
188,2020-07-07,336.6134897965884,33.18985416509806
189,2020-07-08,333.11520493395494,41.19746650948719
190,2020-07-09,347.75376845376843,15.662547764615327
191,2020-07-10,329.5032639309048,19.46852018704578
192,2020-07-11,334.7125532711969,28.63439575320749
193,2020-07-12,330.9996394230769,18.684909952543784
194,2020-07-13,314.62997280497285,26.273274055871926
195,2020-07-14,315.2463541324677,47.32112216021891
196,2020-07-15,291.9697776514266,51.95708541832441
197,2020-07-16,335.26393534820033,29.746118106647813
198,2020-07-17,317.645066045066,19.873730928414894
199,2020-07-18,325.01080354830356,20.297302936696695
200,2020-07-19,325.27919967723005,18.3670934374891
201,2020-07-20,318.70823256604507,11.243655938107246
202,2020-07-21,312.9775173611111,15.32069671976866
203,2020-07-22,322.89070738412494,19.583535938973117
204,2020-07-23,318.1479524159982,17.234849044829186
205,2020-07-24,303.95010198135196,37.20844541705744
206,2020-07-25,332.3526508214008,20.649223974646045
207,2020-07-26,307.60535887723387,27.145312140787535
208,2020-07-27,304.33849122317434,21.25847135369431
209,2020-07-28,290.199281968032,19.056859259179713
210,2020-07-29,314.97757745726494,12.40517870290545
211,2020-07-30,314.6031826680264,17.120727095193686
212,2020-07-31,298.3826449592075,35.22790945207953
213,2020-08-01,286.26258680555554,41.414534784289806
214,2020-08-02,290.3381045597595,30.000476278038747
215,2020-08-03,312.4305302397622,25.677140256681195
216,2020-08-04,300.8362067985778,23.302951123471885
217,2020-08-05,310.52664930555557,10.195643391727767
218,2020-08-06,306.7145218533423,16.214930576268245
219,2020-08-07,293.4728383595571,38.280443166580476
220,2020-08-08,292.9168396707459,41.05107935302632
221,2020-08-09,292.95607794982794,22.890014404194414
222,2020-08-10,282.844246031746,18.150077956806303
223,2020-08-11,285.68439444944727,31.79289973986458
224,2020-08-12,304.94631197245633,32.393463581969485
225,2020-08-13,267.75908327783327,16.554875533201905
226,2020-08-14,275.9844246031746,22.732160381277286
227,2020-08-15,294.09603174603177,19.121716400867832
228,2020-08-16,275.737934981685,21.81479408382908
229,2020-08-17,286.1955731768232,23.46589800432186
230,2020-08-18,286.66686022311023,26.046082269702126
231,2020-08-19,259.03003957847704,14.831525922108197
232,2020-08-20,277.2278638028638,22.141822831172632
233,2020-08-21,274.5818521756022,14.825116574437367
234,2020-08-22,273.09337676212675,24.702320985481535
235,2020-08-23,266.4717261904762,20.297060253065798
236,2020-08-24,248.80078948828947,28.829151850962276
237,2020-08-25,253.39345238095237,31.5436196742655
238,2020-08-26,273.710415972916,19.984897952949353
239,2020-08-27,271.54107142857146,16.103896744656193
240,2020-08-28,254.86825396825398,24.44369252907625
241,2020-08-29,268.784623015873,26.437718549702417
242,2020-08-30,247.04754394910645,16.65441153918426
243,2020-08-31,223.5988095238095,25.299063588866453
244,2020-09-01,261.3506625319125,34.103348682562746
245,2020-09-02,252.82321012321015,22.946048197851226
246,2020-09-03,259.00618756243756,13.038115241047693
247,2020-09-04,249.21895699246076,13.443142014262673
248,2020-09-05,245.36207473082473,12.895810382829534
249,2020-09-06,229.92405094905095,9.296675952047135
250,2020-09-07,207.05992063492064,18.119715990237815
251,2020-09-08,224.3286172161172,19.340919015310924
252,2020-09-09,242.79614335317459,21.333632835694377
253,2020-09-10,214.01633089133088,19.665960633139473
254,2020-09-11,226.3714610042735,19.70744439289381
255,2020-09-12,230.53745386557887,15.790465553369641
256,2020-09-13,224.53645833333331,11.785724923612552
257,2020-09-14,213.89222756410254,38.89456782869156
258,2020-09-15,205.9390873015873,19.11544337146054
259,2020-09-16,198.14184027777776,18.721950072500338
260,2020-09-17,210.9659722222222,18.802232396984582
261,2020-09-18,200.20426587301586,14.33612203658819
262,2020-09-19,207.17686896436894,26.395088164875045
263,2020-09-20,220.69499250749251,24.65176210414275
264,2020-09-21,215.75624999999997,10.909245654023119
265,2020-09-22,195.91408730158727,19.860261489560475
266,2020-09-23,199.00001803751803,21.084695353955006
267,2020-09-24,209.937688006438,25.19656249300379
268,2020-09-25,190.21424894549892,20.850526130542868
269,2020-09-26,207.23878968253968,26.981905369399517
270,2020-09-27,200.71775793650795,17.191699629963097
271,2020-09-28,200.95079365079366,13.156443781885235
272,2020-09-29,194.04900793650793,5.859568498176736
273,2020-09-30,191.03012031371406,20.73772174802746
274,2020-10-01,182.88521825396828,18.15689237978715
275,2020-10-02,189.2572420634921,21.802160142411733
276,2020-10-03,197.03449701340327,12.726647590931776
277,2020-10-04,177.86150793650793,12.952815791935889
278,2020-10-05,167.50415391899767,19.624893361076015
279,2020-10-06,174.8453373015873,48.06497383464364
280,2020-10-07,180.2219246031746,15.303307244314986
281,2020-10-08,172.42867063492062,8.448218355140868
282,2020-10-09,159.62728174603174,21.455248754665977
283,2020-10-10,160.88462301587302,19.513353004557093
284,2020-10-11,168.47986111111112,17.324582547065916
285,2020-10-12,168.47291666666666,8.787497091936407
286,2020-10-13,167.27569444444447,29.1913512263179
287,2020-10-14,160.10910547785548,19.960675491763645
288,2020-10-15,151.85411949161949,18.89547966540448
289,2020-10-16,159.22760416666665,10.872036200879467
290,2020-10-17,151.5106782106782,15.22656558220596
291,2020-10-18,143.3328373015873,18.886914892916135
292,2020-10-19,130.33598554223553,10.720250081747189
293,2020-10-20,127.31289405039404,19.011628278913218
294,2020-10-21,102.06696428571429,24.80501949062525
295,2020-10-22,145.44712301587302,20.439020909468628
296,2020-10-23,136.35601706213407,13.870800793473556
297,2020-10-24,140.54346891534394,16.718270485631674
298,2020-10-25,129.00919497169497,15.151747615310247
299,2020-10-26,129.19930737665112,8.775018705453029
300,2020-10-27,130.7239087301587,8.044376319722359
301,2020-10-28,124.77857142857144,6.2342659694454845
302,2020-10-29,107.29771825396826,9.35469009265075
303,2020-10-30,112.14503968253969,11.138848116130646
304,2020-10-31,115.96516261516261,26.084233065608718
305,2020-11-01,108.73482142857142,16.2534326954145
306,2020-11-02,109.51700937950939,15.608276923841522
307,2020-11-03,105.37271825396824,8.33428706926586
308,2020-11-04,122.37226384726385,11.418707093321672
309,2020-11-05,117.83271312021313,15.602994146551465
310,2020-11-06,114.35357142857141,7.6635370217222585
311,2020-11-07,102.80396825396825,18.585973274787033
312,2020-11-08,98.15853174603174,11.469871938997157
313,2020-11-09,110.19095643939394,7.026478697219842
314,2020-11-10,80.11835317460317,14.64707235913032
315,2020-11-11,89.33680555555556,21.93457467115267
316,2020-11-12,90.42142857142858,6.3077848005214845
317,2020-11-13,105.84652777777778,16.164615033846328
318,2020-11-14,97.91319444444444,13.211569099501705
319,2020-11-15,96.62259684759684,8.389574295769526
320,2020-11-16,93.72129398379398,17.979013885620247
321,2020-11-17,91.30297272172272,24.49135191861487
322,2020-11-18,92.96740196078431,20.46024980460851
323,2020-11-19,93.13015873015874,23.424157033109292
324,2020-11-20,87.92457195582196,12.793382643342651
325,2020-11-21,90.29930555555555,9.383239113015348
326,2020-11-22,92.5906746031746,9.187648533537525
327,2020-11-23,87.41825396825398,5.458022690397714
328,2020-11-24,83.75467171717172,5.298655500200789
329,2020-11-25,80.57053571428571,4.312965405028543
330,2020-11-26,90.43158161283161,14.121592355670169
331,2020-11-27,90.45833333333333,7.936678297303231
332,2020-11-28,85.8075066137566,13.631206168503399
333,2020-11-29,88.86894216894218,22.654646519816836
334,2020-11-30,88.42681346431345,14.507423151161193
335,2020-12-01,58.06386599511599,15.2591001352279
336,2020-12-02,65.47321428571429,12.219747117974302
337,2020-12-03,83.84136904761905,15.868510371623884
338,2020-12-04,80.92763555888556,19.42159698123966
339,2020-12-05,76.48234126984127,12.627636238992263
340,2020-12-06,79.61795634920635,9.608352690058535
341,2020-12-07,80.21282536907538,13.211514505342492
342,2020-12-08,83.3514880952381,11.234310467650806
343,2020-12-09,85.08585511710511,6.2230013437265645
344,2020-12-10,82.751843989344,3.408623422696096
345,2020-12-11,82.67569444444443,5.500724644803251
346,2020-12-12,80.12886904761903,14.193231333704675
347,2020-12-13,73.27480158730158,16.513204178448348
348,2020-12-14,77.94869245337995,14.814544294198447
349,2020-12-15,75.54434523809525,9.120353109957549
350,2020-12-16,63.776785714285715,13.283780162389936
351,2020-12-17,78.3219246031746,15.131167689026876
352,2020-12-18,47.36931401931402,20.638002381118
353,2020-12-19,69.16225788100789,17.088147000086497
354,2020-12-20,76.5214918946302,8.25870521390299
355,2020-12-21,71.04593253968254,8.515864312487693
356,2020-12-22,67.08984375,11.47677158773859
357,2020-12-23,76.92597686815337,3.61625014863803
358,2020-12-24,76.56761918636919,7.114559932307449
359,2020-12-25,79.02346603049727,10.192857094436945
360,2020-12-26,79.7297619047619,17.785330140622595
361,2020-12-27,60.95748418248418,19.61164415473377
362,2020-12-28,72.03482142857142,7.987810356661046
363,2020-12-29,74.00496031746032,11.747263916847901
364,2020-12-30,68.91875,11.09199319124817
365,2020-12-31,71.83125,15.74942373019013
