,month,day,press_mean,press_std,year,Data
136,5,16,1002.8333333333334,4.319104845528368,2020,2020-05-16
137,5,17,1001.15,3.8733706251790143,2020,2020-05-17
138,5,18,1000.7333333333332,2.412191258309897,2020,2020-05-18
139,5,19,999.5,2.83407833342693,2020,2020-05-19
140,5,20,1001.3333333333334,3.5000952367995093,2020,2020-05-20
141,5,21,1002.3833333333333,2.29557545436144,2020,2020-05-21
142,5,22,1002.2166666666667,2.925348982030443,2020,2020-05-22
143,5,23,1001.4833333333332,4.089702515668697,2020,2020-05-23
144,5,24,1001.85,5.747608198198602,2020,2020-05-24
145,5,25,1002.7666666666668,4.354155103652866,2020,2020-05-25
146,5,26,1003.9166666666666,4.646037738403226,2020,2020-05-26
147,5,27,1003.3166666666666,5.589424538059985,2020,2020-05-27
148,5,28,1001.7333333333332,5.458815500332149,2020,2020-05-28
149,5,29,1001.3333333333334,4.496517170729695,2020,2020-05-29
150,5,30,1002.1333333333333,4.928556245663357,2020,2020-05-30
151,5,31,1003.5333333333333,4.176441866788824,2020,2020-05-31
152,6,1,1002.6833333333334,2.7220702905448317,2020,2020-06-01
153,6,2,1001.1833333333334,3.1971341333555077,2020,2020-06-02
154,6,3,999.3333333333334,4.644423179111267,2020,2020-06-03
155,6,4,997.4833333333332,5.669009319684235,2020,2020-06-04
156,6,5,996.2666666666668,6.198924637924434,2020,2020-06-05
157,6,6,998.1,4.463182720884265,2020,2020-06-06
158,6,7,1000.6166666666667,3.9811639838954935,2020,2020-06-07
159,6,8,1001.7166666666667,3.434190831428341,2020,2020-06-08
160,6,9,1000.4166666666666,3.5442441601371755,2020,2020-06-09
161,6,10,998.3000000000001,2.200000000000001,2020,2020-06-10
162,6,11,997.6666666666666,2.9241522988152666,2020,2020-06-11
163,6,12,996.75,3.6302892446745583,2020,2020-06-12
164,6,13,996.0166666666665,5.301855021279553,2020,2020-06-13
165,6,14,996.1999999999999,6.0229560848474195,2020,2020-06-14
166,6,15,997.2833333333333,5.001366479939919,2020,2020-06-15
167,6,16,996.8000000000001,4.4036348622473485,2020,2020-06-16
168,6,17,998.25,2.1630996278488754,2020,2020-06-17
169,6,18,1001.0833333333334,2.7403771030036617,2020,2020-06-18
170,6,19,1001.5,3.3639262774324203,2020,2020-06-19
171,6,20,1000.3666666666667,3.1174776128573574,2020,2020-06-20
172,6,21,998.7666666666668,3.5808751258130664,2020,2020-06-21
173,6,22,1000.0833333333334,3.028145747262899,2020,2020-06-22
174,6,23,1001.4499999999999,2.2880122377295122,2020,2020-06-23
175,6,24,1000.75,2.560273422898431,2020,2020-06-24
